CTUID,City,Population,Land Area (km),Tree Count,Basal Area Sum,DED Sus Tree Count,DED Sus Basal Area,DED Tree Count,DED Basal Area,EAB Tree Count,EAB Basal Area,Tree Count Per Capita,Basal Area Sum Per Capita,DED Sus Tree Count Per Capita,DED Sus Basal Area Per Capita,DED Tree Count Per Capita,DED Basal Area Per Capita,EAB Tree Count Per Capita,EAB Basal Area Per Capita,Tree Count Proportion,Basal Area Sum Proportion,DED Sus Tree Count Proportion,DED Sus Basal Area Proportion,DED Tree Count Proportion,DED Basal Area Proportion,EAB Tree Count Proportion,EAB Basal Area Proportion
8350078.24,Edmonton,4007,1.39,2351,84.58278906,1165,44.8734363,1085,30.78398862,1809,75.0170883,0.586723234,0.021108757,0.290741203,0.011198761,0.270776142,0.007682553,0.451459945,0.018721509,2.04E-06,7.86E-07,2.00E-06,1.32E-06,1.89E-06,9.55E-07,2.09E-06,8.74E-07
8350079.07,Edmonton,4973,1.17,1072,33.27441348,410,10.13810028,410,10.13810028,855,27.30231042,0.215564046,0.006691014,0.082445204,0.002038629,0.082445204,0.002038629,0.171928413,0.005490109,7.51E-07,2.49E-07,5.66E-07,2.40E-07,5.75E-07,2.54E-07,7.95E-07,2.56E-07
8350079.08,Edmonton,7841,2.16,1654,41.67890034,730,15.11714358,730,15.11714358,1173,30.28643772,0.210942482,0.005315508,0.09310037,0.001927961,0.09310037,0.001927961,0.149598266,0.003862573,7.35E-07,1.98E-07,6.39E-07,2.27E-07,6.50E-07,2.40E-07,6.91E-07,1.80E-07
8350079.09,Edmonton,4108,3.78,1084,5.72116776,546,1.936011,546,1.936011,1002,5.348574,0.263875365,0.001392689,0.132911392,0.000471278,0.132911392,0.000471278,0.243914314,0.00130199,9.20E-07,5.18E-08,9.13E-07,5.54E-08,9.28E-07,5.86E-08,1.13E-06,6.08E-08
8350079.1,Edmonton,1618,11.47,548,1.70997288,532,1.66473384,532,1.66473384,513,1.60999146,0.33868974,0.001056844,0.328800989,0.001028884,0.328800989,0.001028884,0.317058096,0.00099505,1.18E-06,3.93E-08,2.26E-06,1.21E-07,2.30E-06,1.28E-07,1.47E-06,4.65E-08
8350079.11,Edmonton,5220,10.17,2020,16.69587612,812,4.92932748,812,4.92932748,1704,14.0339199,0.38697318,0.003198444,0.155555556,0.000944316,0.155555556,0.000944316,0.326436782,0.00268849,1.35E-06,1.19E-07,1.07E-06,1.11E-07,1.09E-06,1.17E-07,1.51E-06,1.26E-07
8350079.12,Edmonton,134,18.34,1841,28.75372962,613,4.09735326,613,4.09735326,1536,27.17460438,13.73880597,0.214580072,4.574626866,0.030577263,4.574626866,0.030577263,11.46268657,0.202795555,4.79E-05,7.99E-06,3.14E-05,3.60E-06,3.19E-05,3.80E-06,5.30E-05,9.47E-06
8350079.13,Edmonton,2222,11.74,317,4.17887778,293,4.11101922,293,4.11101922,309,4.15625826,0.142664266,0.001880683,0.131863186,0.001850144,0.131863186,0.001850144,0.139063906,0.001870503,4.97E-07,7.00E-08,9.06E-07,2.18E-07,9.20E-07,2.30E-07,6.43E-07,8.73E-08
8350079.14,Edmonton,8205,2.69,1760,11.41948038,1126,7.01197266,1126,7.01197266,1418,8.2419876,0.214503352,0.001391771,0.137233394,0.000854598,0.137233394,0.000854598,0.17282145,0.001004508,7.48E-07,5.18E-08,9.42E-07,1.01E-07,9.58E-07,1.06E-07,7.99E-07,4.69E-08
8350079.15,Edmonton,5035,3.41,872,6.93492492,602,3.98087844,602,3.98087844,872,6.93492492,0.173187686,0.001377344,0.119563059,0.000790641,0.119563059,0.000790641,0.173187686,0.001377344,6.04E-07,5.13E-08,8.21E-07,9.30E-08,8.35E-07,9.83E-08,8.00E-07,6.43E-08
8350079.16,Edmonton,4873,2.57,1914,14.0460936,776,4.08313752,776,4.08313752,1759,13.27891488,0.392776524,0.002882433,0.159244818,0.00083791,0.159244818,0.00083791,0.360968603,0.002724998,1.37E-06,1.07E-07,1.09E-06,9.86E-08,1.11E-06,1.04E-07,1.67E-06,1.27E-07
8350079.17,Edmonton,6230,2.94,1944,44.8797195,1130,29.93999778,1129,29.93717034,1279,23.69363304,0.312038523,0.007203807,0.181380417,0.004805778,0.181219904,0.004805324,0.20529695,0.003803151,1.09E-06,2.68E-07,1.25E-06,5.65E-07,1.26E-06,5.98E-07,9.49E-07,1.78E-07
8350079.18,Edmonton,2994,1.35,1137,7.33587162,603,2.32219218,603,2.32219218,1007,6.70959366,0.379759519,0.002450191,0.201402806,0.000775615,0.201402806,0.000775615,0.336339345,0.002241013,1.32E-06,9.12E-08,1.38E-06,9.12E-08,1.41E-06,9.65E-08,1.55E-06,1.05E-07
8350079.19,Edmonton,4029,1.16,1490,50.34743868,1130,33.194931,1130,33.194931,1101,39.56012676,0.369818814,0.012496262,0.280466617,0.008239,0.280466617,0.008239,0.273268801,0.009818845,1.29E-06,4.65E-07,1.93E-06,9.69E-07,1.96E-06,1.02E-06,1.26E-06,4.58E-07
8350079.2,Edmonton,2414,1.13,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8350090.01,Edmonton,5211,2,262,11.25140478,228,10.71152082,228,10.71152082,102,4.69221522,0.050278258,0.002159164,0.043753598,0.00205556,0.043753598,0.00205556,0.019573978,0.000900444,1.75E-07,8.04E-08,3.00E-07,2.42E-07,3.05E-07,2.56E-07,9.05E-08,4.20E-08
8350090.02,Edmonton,3456,0.92,414,22.65619818,366,18.3371265,364,18.28623258,302,18.1329225,0.119791667,0.006555613,0.105902778,0.005305882,0.105324074,0.005291155,0.087384259,0.005246795,4.18E-07,2.44E-07,7.27E-07,6.24E-07,7.35E-07,6.58E-07,4.04E-07,2.45E-07
8350090.03,Edmonton,2722,0.9,261,21.91360248,215,18.60408396,215,18.60408396,193,19.45545756,0.095885378,0.008050552,0.07898604,0.006834711,0.07898604,0.006834711,0.070903747,0.007147486,3.34E-07,3.00E-07,5.42E-07,8.04E-07,5.51E-07,8.50E-07,3.28E-07,3.34E-07
8350090.04,Edmonton,5636,1.56,701,46.80025812,677,43.99245312,677,43.99245312,586,40.51658688,0.124378992,0.008303807,0.120120653,0.007805616,0.120120653,0.007805616,0.10397445,0.007188891,4.33E-07,3.09E-07,8.25E-07,9.18E-07,8.38E-07,9.71E-07,4.81E-07,3.36E-07
8350090.05,Edmonton,4060,1.55,209,13.8155787,201,13.5022041,201,13.5022041,182,12.13529394,0.051477833,0.003402852,0.049507389,0.003325666,0.049507389,0.003325666,0.044827586,0.002988989,1.79E-07,1.27E-07,3.40E-07,3.91E-07,3.46E-07,4.14E-07,2.07E-07,1.40E-07
8350090.06,Edmonton,4220,1.53,181,13.33617054,125,12.7325121,125,12.7325121,181,13.33617054,0.042890995,0.00316023,0.029620853,0.003017183,0.029620853,0.003017183,0.042890995,0.00316023,1.49E-07,1.18E-07,2.03E-07,3.55E-07,2.07E-07,3.75E-07,1.98E-07,1.48E-07
8350090.07,Edmonton,5,2.78,782,22.24080012,274,7.17996972,274,7.17996972,659,18.09695118,156.4,4.448160024,54.8,1.435993944,54.8,1.435993944,131.8,3.619390236,0.000545094,0.000165577,0.000376327,0.000168939,0.000382508,0.000178592,0.000609105,0.000168991
8350090.08,Edmonton,3266,1.5,320,31.25727066,288,30.5485257,220,18.96481818,286,28.76935908,0.097979179,0.009570505,0.088181261,0.009353498,0.067360686,0.005806742,0.087568892,0.008808744,3.41E-07,3.56E-07,6.06E-07,1.10E-06,4.70E-07,7.22E-07,4.05E-07,4.11E-07
8350090.09,Edmonton,4911,1.96,631,59.41480314,519,48.88023294,493,43.69706418,537,52.24535778,0.12848707,0.012098311,0.105681124,0.009953214,0.100386887,0.008897794,0.109346365,0.010638436,4.48E-07,4.50E-07,7.26E-07,1.17E-06,7.01E-07,1.11E-06,5.05E-07,4.97E-07
8350090.11,Edmonton,2822,0.86,239,12.84906546,239,12.84906546,229,12.15225858,226,12.54786456,0.084691708,0.004553177,0.084691708,0.004553177,0.081148122,0.004306257,0.080085046,0.004446444,2.95E-07,1.69E-07,5.82E-07,5.36E-07,5.66E-07,5.36E-07,3.70E-07,2.08E-07
8350090.12,Edmonton,4361,1.05,435,22.0449999,265,13.75494582,265,13.75494582,375,19.03683936,0.099747764,0.005055033,0.060765879,0.003154081,0.060765879,0.003154081,0.085989452,0.004365246,3.48E-07,1.88E-07,4.17E-07,3.71E-07,4.24E-07,3.92E-07,3.97E-07,2.04E-07
8350090.13,Edmonton,3486,0.94,479,19.94609694,281,12.98242638,275,9.93994386,459,18.80467512,0.13740677,0.005721772,0.080608147,0.003724161,0.078886976,0.00285139,0.131669535,0.005394342,4.79E-07,2.13E-07,5.54E-07,4.38E-07,5.51E-07,3.55E-07,6.09E-07,2.52E-07
8350090.15,Edmonton,6659,2.76,1383,56.88675762,1001,46.42020306,1001,46.42020306,1024,47.79159,0.207688842,0.008542838,0.150322871,0.006971047,0.150322871,0.006971047,0.153776843,0.007176992,7.24E-07,3.18E-07,1.03E-06,8.20E-07,1.05E-06,8.67E-07,7.11E-07,3.35E-07
8350090.16,Edmonton,2883,1,437,19.76215626,333,18.22544262,333,18.22544262,353,14.87539746,0.151578217,0.006854719,0.115504683,0.006321694,0.115504683,0.006321694,0.122441901,0.005159694,5.28E-07,2.55E-07,7.93E-07,7.44E-07,8.06E-07,7.86E-07,5.66E-07,2.41E-07
8350090.17,Edmonton,3117,1.1,547,29.927667,449,29.35055508,449,29.35055508,361,19.70042382,0.175489252,0.009601433,0.144048765,0.009416283,0.144048765,0.009416283,0.11581649,0.006320316,6.12E-07,3.57E-07,9.89E-07,1.11E-06,1.01E-06,1.17E-06,5.35E-07,2.95E-07
8350090.18,Edmonton,2822,2.38,433,21.67012848,267,15.83806224,267,15.83806224,374,20.51024976,0.153437279,0.007678997,0.094613749,0.005612354,0.094613749,0.005612354,0.13253012,0.007267984,5.35E-07,2.86E-07,6.50E-07,6.60E-07,6.60E-07,6.98E-07,6.12E-07,3.39E-07
8350090.19,Edmonton,3243,0.88,523,32.89750002,473,27.05208198,473,27.05208198,486,31.3472775,0.161270429,0.010144157,0.145852606,0.008341684,0.145852606,0.008341684,0.14986124,0.009666136,5.62E-07,3.78E-07,1.00E-06,9.81E-07,1.02E-06,1.04E-06,6.93E-07,4.51E-07
8350090.2,Edmonton,3863,0.95,329,20.39715216,305,17.16381744,305,17.16381744,312,19.89316098,0.085166969,0.005280133,0.078954181,0.004443132,0.078954181,0.004443132,0.080766244,0.005149666,2.97E-07,1.97E-07,5.42E-07,5.23E-07,5.51E-07,5.53E-07,3.73E-07,2.40E-07
8350090.21,Edmonton,6323,1.85,644,24.91979952,484,14.36747928,482,14.11615128,381,17.18046792,0.101850387,0.003941135,0.076545943,0.002272257,0.076229638,0.002232509,0.060256207,0.002717139,3.55E-07,1.47E-07,5.26E-07,2.67E-07,5.32E-07,2.78E-07,2.78E-07,1.27E-07
8350090.22,Edmonton,4195,1.18,553,19.1358783,529,18.36351594,529,18.36351594,410,15.32841618,0.1318236,0.004561592,0.126102503,0.004377477,0.126102503,0.004377477,0.097735399,0.003653973,4.59E-07,1.70E-07,8.66E-07,5.15E-07,8.80E-07,5.44E-07,4.52E-07,1.71E-07
8350104.1,Edmonton,1668,11.49,724,12.35646258,532,9.65829942,532,9.65829942,521,10.72204518,0.434052758,0.007407951,0.318944844,0.005790347,0.318944844,0.005790347,0.31235012,0.006428085,1.51E-06,2.76E-07,2.19E-06,6.81E-07,2.23E-06,7.20E-07,1.44E-06,3.00E-07
8350104.2,Edmonton,5472,1.66,758,23.20456446,604,18.9874377,604,18.9874377,467,12.6107751,0.138523392,0.0042406,0.110380117,0.003469926,0.110380117,0.003469926,0.085343567,0.002304601,4.83E-07,1.58E-07,7.58E-07,4.08E-07,7.70E-07,4.32E-07,3.94E-07,1.08E-07
8350104.25,Edmonton,6280,4.42,1004,39.09784032,806,29.35244004,806,29.35244004,754,30.8713251,0.159872611,0.006225771,0.128343949,0.004673955,0.128343949,0.004673955,0.120063694,0.004915816,5.57E-07,2.32E-07,8.81E-07,5.50E-07,8.96E-07,5.81E-07,5.55E-07,2.30E-07
8350104.3,Edmonton,5963,2.38,757,12.16851636,619,9.68178288,619,9.68178288,471,6.47499468,0.126949522,0.00204067,0.103806809,0.001623643,0.103806809,0.001623643,0.078987087,0.001085862,4.42E-07,7.60E-08,7.13E-07,1.91E-07,7.25E-07,2.02E-07,3.65E-07,5.07E-08
8350104.32,Edmonton,6191,1.93,1793,22.95237252,747,5.28385704,747,5.28385704,1668,22.08843252,0.289613956,0.003707377,0.120659021,0.000853474,0.120659021,0.000853474,0.269423356,0.00356783,1.01E-06,1.38E-07,8.29E-07,1.00E-07,8.42E-07,1.06E-07,1.25E-06,1.67E-07
8350104.36,Edmonton,6102,1.73,554,13.89443286,290,6.55816854,290,6.55816854,365,10.13472306,0.090789905,0.002277029,0.047525402,0.001074757,0.047525402,0.001074757,0.059816454,0.001660885,3.16E-07,8.48E-08,3.26E-07,1.26E-07,3.32E-07,1.34E-07,2.76E-07,7.75E-08
8350104.4,Edmonton,7331,3.68,3030,49.14004326,1438,15.31380774,1438,15.31380774,2691,45.60872778,0.413313327,0.006703048,0.196153322,0.002088911,0.196153322,0.002088911,0.367071341,0.006221351,1.44E-06,2.50E-07,1.35E-06,2.46E-07,1.37E-06,2.60E-07,1.70E-06,2.90E-07
8350104.41,Edmonton,4655,1.06,1053,12.38198808,639,6.55117848,639,6.55117848,684,8.21261364,0.226208378,0.002659933,0.137271751,0.001407342,0.137271751,0.001407342,0.146938776,0.001764256,7.88E-07,9.90E-08,9.43E-07,1.66E-07,9.58E-07,1.75E-07,6.79E-07,8.24E-08
8350104.42,Edmonton,3920,1.79,760,2.38698768,436,1.32544104,436,1.32544104,709,2.23202826,0.193877551,0.000608925,0.11122449,0.000338123,0.11122449,0.000338123,0.180867347,0.000569395,6.76E-07,2.27E-08,7.64E-07,3.98E-08,7.76E-07,4.21E-08,8.36E-07,2.66E-08
8350104.43,Edmonton,5,1.37,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8350104.44,Edmonton,3320,0.85,437,12.44207118,327,10.31316594,327,10.31316594,230,5.00668938,0.131626506,0.003747612,0.098493976,0.003106375,0.098493976,0.003106375,0.069277108,0.001508039,4.59E-07,1.40E-07,6.76E-07,3.65E-07,6.87E-07,3.86E-07,3.20E-07,7.04E-08
8350104.45,Edmonton,5214,1,713,8.86999344,335,6.01820604,335,6.01820604,448,3.96163614,0.136747219,0.001701188,0.064250096,0.00115424,0.064250096,0.00115424,0.085922516,0.000759807,4.77E-07,6.33E-08,4.41E-07,1.36E-07,4.48E-07,1.44E-07,3.97E-07,3.55E-08
8350104.46,Edmonton,4435,0.91,637,9.18808044,427,5.60053032,427,5.60053032,493,7.45902234,0.143630214,0.002071721,0.096279594,0.001262803,0.096279594,0.001262803,0.111161218,0.001681854,5.01E-07,7.71E-08,6.61E-07,1.49E-07,6.72E-07,1.57E-07,5.14E-07,7.85E-08
8350104.47,Edmonton,4190,1.08,690,7.10417862,508,5.48279886,508,5.48279886,383,2.85540024,0.164677804,0.001695508,0.12124105,0.001308544,0.12124105,0.001308544,0.091408115,0.00068148,5.74E-07,6.31E-08,8.33E-07,1.54E-07,8.46E-07,1.63E-07,4.22E-07,3.18E-08
8350104.48,Edmonton,2195,0.74,448,2.99221692,128,0.7547694,128,0.7547694,355,2.35329402,0.204100228,0.001363197,0.058314351,0.000343858,0.058314351,0.000343858,0.161731207,0.001072116,7.11E-07,5.07E-08,4.00E-07,4.05E-08,4.07E-07,4.28E-08,7.47E-07,5.01E-08
8350104.49,Edmonton,9703,1.64,1131,10.12679052,429,3.0999738,429,3.0999738,851,8.0169705,0.116561888,0.001043676,0.04421313,0.000319486,0.04421313,0.000319486,0.087704834,0.000826236,4.06E-07,3.88E-08,3.04E-07,3.76E-08,3.09E-07,3.97E-08,4.05E-07,3.86E-08
8350104.5,Edmonton,5560,1.6,908,4.9743309,492,2.0714925,492,2.0714925,860,4.74036024,0.163309353,0.000894664,0.088489209,0.000372571,0.088489209,0.000372571,0.154676259,0.000852583,5.69E-07,3.33E-08,6.08E-07,4.38E-08,6.18E-07,4.63E-08,7.15E-07,3.98E-08
8350104.51,Edmonton,5,1.8,167,0.47218248,167,0.47218248,167,0.47218248,167,0.47218248,33.4,0.094436496,33.4,0.094436496,33.4,0.094436496,33.4,0.094436496,0.000116408,3.52E-06,0.000229367,1.11E-05,0.000233134,1.17E-05,0.000154356,4.41E-06
8350104.52,Edmonton,1521,7.28,709,5.90565822,213,1.1023089,213,1.1023089,709,5.90565822,0.466140697,0.003882747,0.140039448,0.000724726,0.140039448,0.000724726,0.466140697,0.003882747,1.62E-06,1.45E-07,9.62E-07,8.53E-08,9.77E-07,9.01E-08,2.15E-06,1.81E-07
8350104.53,Edmonton,13388,2.61,2826,26.54683416,974,4.61610996,974,4.61610996,2406,23.81474172,0.211084553,0.001982883,0.072751718,0.000344795,0.072751718,0.000344795,0.179713176,0.001778812,7.36E-07,7.38E-08,5.00E-07,4.06E-08,5.08E-07,4.29E-08,8.31E-07,8.31E-08
8350104.55,Edmonton,225,15.62,156,0.5466384,34,0.09613296,34,0.09613296,156,0.5466384,0.693333333,0.002429504,0.151111111,0.000427258,0.151111111,0.000427258,0.693333333,0.002429504,2.42E-06,9.04E-08,1.04E-06,5.03E-08,1.05E-06,5.31E-08,3.20E-06,1.13E-07
8350104.56,Edmonton,198,19.13,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8350104.57,Edmonton,20,5.18,749,10.70319558,241,2.6652549,241,2.6652549,650,9.71076414,37.45,0.535159779,12.05,0.133262745,12.05,0.133262745,32.5,0.485538207,0.000130523,1.99E-05,8.28E-05,1.57E-05,8.41E-05,1.66E-05,0.000150197,2.27E-05
8350104.58,Edmonton,16760,3.95,5130,98.04525192,1970,21.1398264,1970,21.1398264,4085,86.65805148,0.306085919,0.005849955,0.117541766,0.001261326,0.117541766,0.001261326,0.243735084,0.005170528,1.07E-06,2.18E-07,8.07E-07,1.48E-07,8.20E-07,1.57E-07,1.13E-06,2.41E-07
8350104.59,Edmonton,6267,4.76,2440,16.38179466,1360,6.2718117,1360,6.2718117,2440,16.38179466,0.389340993,0.002613977,0.217009734,0.001000768,0.217009734,0.001000768,0.389340993,0.002613977,1.36E-06,9.73E-08,1.49E-06,1.18E-07,1.51E-06,1.24E-07,1.80E-06,1.22E-07
8350104.6,Edmonton,2285,2.13,494,23.28310446,408,21.8949885,404,21.05979414,341,16.91578812,0.21619256,0.010189542,0.178555799,0.009582052,0.176805252,0.00921654,0.149234136,0.007402971,7.53E-07,3.79E-07,1.23E-06,1.13E-06,1.23E-06,1.15E-06,6.90E-07,3.46E-07
8350104.61,Edmonton,4995,3.95,1717,19.19446914,883,10.66329726,883,10.66329726,1471,14.192178,0.343743744,0.003842737,0.176776777,0.002134794,0.176776777,0.002134794,0.294494494,0.002841277,1.20E-06,1.43E-07,1.21E-06,2.51E-07,1.23E-06,2.66E-07,1.36E-06,1.33E-07
8350104.62,Edmonton,336,63.15,81,10.9041009,81,10.9041009,81,10.9041009,81,10.9041009,0.241071429,0.032452681,0.241071429,0.032452681,0.241071429,0.032452681,0.241071429,0.032452681,8.40E-07,1.21E-06,1.66E-06,3.82E-06,1.68E-06,4.04E-06,1.11E-06,1.52E-06
8350104.63,Edmonton,3534,0.97,1325,35.20853952,982,19.73780886,982,19.73780886,686,21.46938024,0.374929259,0.009962801,0.2778721,0.005585119,0.2778721,0.005585119,0.194114318,0.006075093,1.31E-06,3.71E-07,1.91E-06,6.57E-07,1.94E-06,6.95E-07,8.97E-07,2.84E-07
8350104.64,Edmonton,4323,0.77,649,10.71466242,250,1.523676,250,1.523676,611,10.34261844,0.150127226,0.002478525,0.057830211,0.000352458,0.057830211,0.000352458,0.141337034,0.002392463,5.23E-07,9.23E-08,3.97E-07,4.15E-08,4.04E-07,4.38E-08,6.53E-07,1.12E-07
8350104.65,Edmonton,4951,0.87,1169,13.1994324,808,9.75600318,808,9.75600318,703,5.71912572,0.236113916,0.002666013,0.163199354,0.001970512,0.163199354,0.001970512,0.141991517,0.001155146,8.23E-07,9.92E-08,1.12E-06,2.32E-07,1.14E-06,2.45E-07,6.56E-07,5.39E-08
8350104.66,Edmonton,4881,1.12,3662,147.6517442,1634,42.9998646,1634,42.9998646,2625,117.3676627,0.750256095,0.030250306,0.334767466,0.008809642,0.334767466,0.008809642,0.537799631,0.024045823,2.61E-06,1.13E-06,2.30E-06,1.04E-06,2.34E-06,1.10E-06,2.49E-06,1.12E-06
8350104.67,Edmonton,2370,0.96,1061,47.39072184,93,4.44285072,93,4.44285072,1061,47.39072184,0.447679325,0.019996085,0.039240506,0.001874621,0.039240506,0.001874621,0.447679325,0.019996085,1.56E-06,7.44E-07,2.69E-07,2.21E-07,2.74E-07,2.33E-07,2.07E-06,9.34E-07
8350104.68,Edmonton,5077,1.52,1004,12.82102668,524,4.67171628,524,4.67171628,710,9.4212657,0.197754579,0.002525315,0.103210557,0.000920173,0.103210557,0.000920173,0.139846366,0.001855676,6.89E-07,9.40E-08,7.09E-07,1.08E-07,7.20E-07,1.14E-07,6.46E-07,8.66E-08
8350104.69,Edmonton,3360,0.73,871,26.5630134,155,2.18388324,155,2.18388324,815,25.67723928,0.25922619,0.007905659,0.046130952,0.000649965,0.046130952,0.000649965,0.242559524,0.007642036,9.03E-07,2.94E-07,3.17E-07,7.65E-08,3.22E-07,8.08E-08,1.12E-06,3.57E-07
8350104.7,Edmonton,4557,3.24,1539,25.631529,531,6.23937468,531,6.23937468,1324,23.24870394,0.337722186,0.00562465,0.116524029,0.001369185,0.116524029,0.001369185,0.290542023,0.005101756,1.18E-06,2.09E-07,8.00E-07,1.61E-07,8.13E-07,1.70E-07,1.34E-06,2.38E-07
8350104.71,Edmonton,6746,3.62,1519,17.5132419,887,10.13880714,887,10.13880714,1002,12.07937346,0.225170471,0.002596093,0.131485325,0.001502936,0.131485325,0.001502936,0.148532464,0.001790598,7.85E-07,9.66E-08,9.03E-07,1.77E-07,9.18E-07,1.87E-07,6.86E-07,8.36E-08
8350104.72,Edmonton,5409,7.77,2710,19.92583362,1192,5.13439542,1192,5.13439542,2622,19.5006966,0.501016824,0.003683829,0.220373452,0.000949232,0.220373452,0.000949232,0.484747643,0.003605231,1.75E-06,1.37E-07,1.51E-06,1.12E-07,1.54E-06,1.18E-07,2.24E-06,1.68E-07
8350104.73,Edmonton,6706,3.11,3400,59.20918542,886,7.88612286,886,7.88612286,3295,58.36692246,0.507008649,0.008829285,0.132120489,0.00117598,0.132120489,0.00117598,0.491351029,0.008703687,1.77E-06,3.29E-07,9.07E-07,1.38E-07,9.22E-07,1.46E-07,2.27E-06,4.06E-07
8350104.74,Edmonton,5245,5.3,2482,18.15240042,1264,6.98354118,1264,6.98354118,2416,17.67872568,0.473212583,0.003460896,0.24099142,0.001331466,0.24099142,0.001331466,0.460629171,0.003370586,1.65E-06,1.29E-07,1.65E-06,1.57E-07,1.68E-06,1.66E-07,2.13E-06,1.57E-07
8350104.75,Edmonton,10739,5.9,3663,26.64139632,2405,15.27807204,2405,15.27807204,2959,19.12771014,0.341093212,0.002480808,0.223950088,0.001422672,0.223950088,0.001422672,0.27553776,0.001781144,1.19E-06,9.23E-08,1.54E-06,1.67E-07,1.56E-06,1.77E-07,1.27E-06,8.32E-08
8350104.76,Edmonton,2897,3.6,1170,7.1035503,432,1.6363809,432,1.6363809,1143,7.00781004,0.403866068,0.002452037,0.149119779,0.000564854,0.149119779,0.000564854,0.394546082,0.002418989,1.41E-06,9.13E-08,1.02E-06,6.65E-08,1.04E-06,7.02E-08,1.82E-06,1.13E-07
8350104.77,Edmonton,2883,2.65,1488,6.76480728,822,3.14364204,822,3.14364204,1348,6.23183484,0.516129032,0.002346447,0.285119667,0.001090407,0.285119667,0.001090407,0.467568505,0.00216158,1.80E-06,8.73E-08,1.96E-06,1.28E-07,1.99E-06,1.36E-07,2.16E-06,1.01E-07
8350104.78,Edmonton,4180,1.13,1173,15.63040248,485,3.95825892,485,3.95825892,870,12.68955072,0.28062201,0.003739331,0.116028708,0.000946952,0.116028708,0.000946952,0.208133971,0.003035778,9.78E-07,1.39E-07,7.97E-07,1.11E-07,8.10E-07,1.18E-07,9.62E-07,1.42E-07
8350104.79,Edmonton,4525,0.74,1215,8.0876565,461,2.00724678,461,2.00724678,1067,7.36226106,0.268508287,0.001787327,0.101878453,0.00044359,0.101878453,0.00044359,0.235801105,0.001627019,9.36E-07,6.65E-08,7.00E-07,5.22E-08,7.11E-07,5.52E-08,1.09E-06,7.60E-08
8350104.8,Edmonton,3623,0.82,1339,11.4530955,463,2.23281366,463,2.23281366,1240,10.95782226,0.369583218,0.003161219,0.127794645,0.000616289,0.127794645,0.000616289,0.342257797,0.003024516,1.29E-06,1.18E-07,8.78E-07,7.25E-08,8.92E-07,7.66E-08,1.58E-06,1.41E-07
8350121.1,Edmonton,1318,3.61,281,1.33761474,143,0.59305554,143,0.59305554,281,1.33761474,0.213201821,0.001014882,0.108497724,0.000449966,0.108497724,0.000449966,0.213201821,0.001014882,7.43E-07,3.78E-08,7.45E-07,5.29E-08,7.57E-07,5.60E-08,9.85E-07,4.74E-08
8350121.11,Edmonton,1697,1.31,567,7.60133682,7,0.03055206,7,0.03055206,567,7.60133682,0.334119034,0.004479279,0.004124926,1.80E-05,0.004124926,1.80E-05,0.334119034,0.004479279,1.16E-06,1.67E-07,2.83E-08,2.12E-09,2.88E-08,2.24E-09,1.54E-06,2.09E-07
8350121.12,Edmonton,6885,2.86,1086,16.74307866,474,6.4367457,474,6.4367457,803,12.6637896,0.157734205,0.00243182,0.068845316,0.000934894,0.068845316,0.000934894,0.116630356,0.00183933,5.50E-07,9.05E-08,4.73E-07,1.10E-07,4.81E-07,1.16E-07,5.39E-07,8.59E-08
8350121.13,Edmonton,5796,2.7,928,23.899722,450,12.83830548,450,12.83830548,707,18.93065328,0.160110421,0.004123486,0.077639752,0.002215029,0.077639752,0.002215029,0.121980676,0.003266158,5.58E-07,1.53E-07,5.33E-07,2.61E-07,5.42E-07,2.75E-07,5.64E-07,1.52E-07
8350121.14,Edmonton,5502,1.26,770,14.83966176,368,8.71809708,368,8.71809708,563,9.21847542,0.139949109,0.00269714,0.066884769,0.001584532,0.066884769,0.001584532,0.102326427,0.001675477,4.88E-07,1.00E-07,4.59E-07,1.86E-07,4.67E-07,1.97E-07,4.73E-07,7.82E-08
8350121.15,Edmonton,4460,0.96,666,12.15532164,334,6.31006068,334,6.31006068,482,8.97091734,0.149327354,0.002725408,0.074887892,0.001414812,0.074887892,0.001414812,0.108071749,0.002011416,5.20E-07,1.01E-07,5.14E-07,1.66E-07,5.23E-07,1.76E-07,4.99E-07,9.39E-08
8350121.17,Edmonton,6493,1.5,654,14.07853062,628,13.6702797,628,13.6702797,187,4.86154746,0.100723856,0.002168263,0.096719544,0.002105387,0.096719544,0.002105387,0.028800246,0.000748737,3.51E-07,8.07E-08,6.64E-07,2.48E-07,6.75E-07,2.62E-07,1.33E-07,3.50E-08
